subid,date,start_time,end_time,finished,mturkcode,characterL,characterR,condition,happy: characterL,depressed: characterL,fear: characterL,angry: characterL,calm: characterL,sounds: characterL,seeing: characterL,temperature: characterL,odors: characterL,depth: characterL,computations: characterL,thoughts: characterL,reasoning: characterL,remembering: characterL,beliefs: characterL,hungry: characterL,tired: characterL,pain: characterL,nauseated: characterL,safe: characterL,love: characterL,recognizing: characterL,communicating: characterL,guilt: characterL,disrespected: characterL,free_will: characterL,choices: characterL,self_restraint: characterL,intentions: characterL,goal: characterL,conscious: characterL,self_aware: characterL,desires: characterL,embarrassed: characterL,emo_recog: characterL,joy: characterL,morality: characterL,personality: characterL,pleasure: characterL,pride: characterL,CATCH: characterL,happy: characterR,depressed: characterR,fear: characterR,angry: characterR,calm: characterR,sounds: characterR,seeing: characterR,temperature: characterR,odors: characterR,depth: characterR,computations: characterR,thoughts: characterR,reasoning: characterR,remembering: characterR,beliefs: characterR,hungry: characterR,tired: characterR,pain: characterR,nauseated: characterR,safe: characterR,love: characterR,recognizing: characterR,communicating: characterR,guilt: characterR,disrespected: characterR,free_will: characterR,choices: characterR,self_restraint: characterR,intentions: characterR,goal: characterR,conscious: characterR,self_aware: characterR,desires: characterR,embarrassed: characterR,emo_recog: characterR,joy: characterR,morality: characterR,personality: characterR,pleasure: characterR,pride: characterR,CATCH: characterR,yob,gender,race_asian_east,race_asian_south,race_asian_other,race_black,race_hispanic,race_middle_eastern,race_native_american,race_pac_islander,race_white,race_other_prefno,religion_buddhism,religion_christianity,religion_hinduism,religion_islam,religion_jainism,religion_judaism,religion_sikhism,religion_other,religion_none,religion_prefno,feedback,display_order1,display_order2
R_2ceeyMaoW09jFvg,1/9/16,5:04:04 PM,5:10:11 PM,1,432617305,robot,beetle,robot_beetle,1,1,1,1,7,7,7,6,7,7,7,7,7,7,1,1,1,1,1,1,1,7,7,1,1,1,7,4,1,6,1,6,1,1,1,1,1,7,1,1,5,1,1,1,1,1,7,7,6,4,7,1,1,1,7,4,7,6,4,1,1,1,5,7,1,1,5,7,1,4,5,1,4,5,1,1,1,1,1,6,1,5,1967,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,15|40|28|3|6|10|11|19|41|42|37|17|14|22|26|34|12|27|5|20|21|39|9|29|24|32|30|35|31|16|18|36|4|8|25|38|2|1|13|7|23
R_UKkHLAv3oavSf2p,1/9/16,5:04:12 PM,5:10:11 PM,1,996676231,beetle,robot,beetle_robot,4,2,6,1,5,7,7,6,5,7,3,4,4,2,1,7,5,5,3,5,3,4,2,1,1,5,6,4,6,5,6,5,4,2,3,1,1,1,2,2,5,1,1,4,3,4,7,7,1,1,1,1,5,4,1,1,1,1,1,1,4,1,5,6,1,3,3,6,4,5,2,6,7,5,1,6,1,1,1,1,1,5,1988,1,,,,,,,,,1,,,,,,,,,,1,,,FL_8,16|21|22|26|17|23|2|3|32|31|1|13|34|36|19|18|35|27|29|25|4|6|24|37|28|20|5|9|30|12|11|42|8|41|40|38|10|7|15|14|39
R_1pPt72lpyumGN2m,1/9/16,5:04:13 PM,5:10:15 PM,1,358475178,beetle,robot,beetle_robot,4,6,7,5,7,7,7,6,7,5,1,2,1,5,1,7,7,7,6,7,3,5,7,1,1,5,6,3,5,7,7,5,6,1,2,5,1,4,5,1,5,1,1,1,1,1,5,4,3,1,4,7,2,4,7,5,1,1,1,1,1,1,3,7,1,1,1,6,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1979,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,29|18|11|25|34|32|16|42|37|15|19|7|3|17|14|6|21|20|1|28|8|40|36|26|35|24|5|30|10|31|4|39|9|13|41|12|2|23|27|22|38
R_a92965frctsXzB7,1/9/16,5:05:32 PM,5:10:15 PM,1,845644734,robot,beetle,robot_beetle,1,1,1,1,1,6,3,2,1,3,6,2,1,1,1,1,1,1,1,1,1,3,5,1,2,1,4,1,1,3,2,1,2,1,1,4,2,1,1,1,5,3,3,7,3,3,7,7,6,4,7,2,2,3,4,2,7,5,4,4,6,4,1,3,1,4,3,4,4,6,7,6,2,4,2,1,7,2,2,5,1,5,1985,1,,,,,1,,,,,,,1,,,,,,,,,no comments,FL_10,35|6|3|23|30|32|37|31|29|22|20|21|10|17|15|24|38|28|12|25|40|42|41|8|34|26|4|13|5|16|9|27|7|36|19|11|1|2|39|18|14
R_31T3w4nhucvbiY0,1/9/16,5:00:11 PM,5:10:25 PM,1,559172585,robot,beetle,robot_beetle,1,1,1,1,1,4,3,5,3,4,7,1,1,7,1,1,1,1,1,1,1,5,6,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,7,3,5,5,1,1,2,1,3,1,7,1,3,2,5,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,5,1971,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,41|19|16|24|14|27|2|10|23|11|26|29|4|7|38|42|13|1|20|12|6|5|17|36|31|8|32|37|40|35|34|15|25|21|9|30|39|28|3|18|22
R_3KrmVaXE6FZIZjv,1/9/16,5:04:54 PM,5:10:27 PM,1,800091238,beetle,robot,beetle_robot,5,4,4,1,7,5,7,6,5,5,1,5,2,5,1,7,7,7,2,5,2,5,6,1,1,1,3,1,1,7,7,2,4,1,2,5,1,4,5,2,5,1,1,1,1,1,3,1,2,2,3,7,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1988,1,,,,,,,,,1,,,1,,,,,,,,,none,FL_8,13|34|42|21|15|36|18|10|4|8|23|22|6|2|7|40|38|1|29|3|26|5|9|35|20|14|41|37|39|16|28|17|24|30|11|25|31|12|19|27|32
R_27d7O6uOxEQsBg6,1/9/16,5:00:19 PM,5:10:28 PM,1,116871252,robot,beetle,robot_beetle,1,1,1,1,1,1,1,7,7,7,7,1,1,7,1,1,1,1,1,1,1,7,7,1,1,1,1,1,7,7,1,7,1,1,1,1,1,1,1,1,5,7,7,7,7,7,7,7,7,7,7,1,7,1,7,1,7,7,7,7,7,1,7,7,1,1,1,7,1,7,7,7,7,7,7,1,7,1,7,7,7,5,1977,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,10|38|20|32|18|23|21|26|36|3|37|7|13|28|24|15|27|4|34|6|12|42|1|39|29|22|19|35|14|41|8|31|17|2|5|30|40|25|11|16|9
R_2Vmco0bHVyE1UzH,1/9/16,5:07:07 PM,5:10:39 PM,1,382290054,robot,beetle,robot_beetle,1,1,1,1,1,7,1,7,7,4,7,1,1,7,1,1,1,1,1,1,1,6,3,1,1,1,3,1,1,7,1,1,1,1,1,1,1,4,1,1,5,2,1,2,2,3,7,7,7,7,6,4,2,7,7,1,6,6,6,7,7,4,2,2,1,2,7,5,1,7,7,7,7,4,1,1,1,2,7,3,1,5,1988,1,,,,,,,,,1,,1,,,,,,,,,,Fun Study!,FL_10,10|22|1|4|3|38|25|12|27|15|37|16|23|5|41|18|42|34|13|8|11|17|26|20|40|30|14|6|28|35|9|36|2|32|24|31|19|39|29|7|21
R_3kgIfwddHW2fWaK,1/9/16,5:06:49 PM,5:10:47 PM,1,719065045,beetle,robot,beetle_robot,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,1,1,1,7,7,7,7,7,1,1,1,7,1,1,1,1,1,1,1,7,7,1,1,1,7,1,1,7,1,1,1,1,1,1,7,1,1,1,5,1987,2,,,,,,,,,1,,,,,,,,,1,,,,FL_8,4|8|15|3|40|12|5|29|37|17|34|2|39|1|21|38|9|28|31|19|11|32|7|10|14|25|16|26|22|42|13|36|20|35|24|41|18|27|23|30|6
R_3OqZUSkqIJKAoyA,1/9/16,5:07:05 PM,5:10:52 PM,1,760834128,robot,beetle,robot_beetle,1,1,1,1,1,5,1,1,1,1,7,6,4,7,2,1,1,1,1,1,1,6,7,1,1,1,4,1,1,5,1,1,1,1,1,1,1,6,1,1,5,7,6,7,5,7,7,7,7,7,7,2,7,7,7,1,7,7,7,7,7,3,7,7,7,1,7,7,6,7,7,7,7,7,2,3,5,1,5,7,2,5,1975,2,,,,,,,,,1,,,1,,,,,,,,,no,FL_10,19|34|16|20|12|1|23|29|35|11|9|14|6|2|30|24|17|22|18|36|28|26|10|40|41|38|4|3|32|31|25|7|13|8|37|42|5|21|27|15|39
R_2X6iG4QuuYP77gC,1/9/16,5:06:25 PM,5:10:58 PM,1,822494388,beetle,robot,beetle_robot,6,2,7,4,7,7,7,7,7,7,1,6,6,6,4,7,7,7,6,6,6,6,7,5,2,6,6,2,5,6,5,4,4,4,4,6,2,6,3,2,5,6,2,4,3,5,7,7,7,7,7,7,6,7,7,6,1,1,1,2,7,4,7,6,6,6,5,7,4,4,7,6,4,4,6,6,6,7,7,6,4,5,1994,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,40|31|34|26|37|16|15|2|17|22|21|35|18|41|10|13|9|20|30|7|29|5|1|39|8|32|23|42|12|27|38|25|3|36|28|19|24|11|4|6|14
R_3gXfc1bhv5L25Vi,1/9/16,5:05:48 PM,5:11:03 PM,1,506974548,beetle,robot,beetle_robot,3,4,6,6,5,6,7,5,3,4,1,7,4,5,4,7,6,7,5,5,2,3,1,1,6,7,6,4,6,6,7,7,6,3,1,6,1,6,5,3,5,3,2,3,2,6,6,7,6,5,3,6,1,5,7,1,1,3,1,2,3,1,5,5,1,3,1,1,2,1,4,1,3,2,2,1,1,1,1,4,2,5,1983,1,,,,,,,,,1,,,1,,,,,,,,,Thank you for the HIT,FL_8,26|11|19|23|5|22|3|40|28|6|1|39|17|32|31|10|27|35|36|41|13|7|34|12|38|8|9|24|29|4|21|15|30|18|20|42|25|37|16|2|14
R_3mn2YcaPlGwiZw2,1/9/16,5:06:32 PM,5:11:05 PM,1,734537869,beetle,robot,beetle_robot,1,1,3,3,1,5,7,1,3,1,1,1,1,1,1,5,1,3,2,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,3,1,5,1,1,1,1,1,7,7,7,5,4,7,1,4,3,1,1,1,1,1,1,1,4,7,1,1,1,5,1,3,1,1,1,1,1,2,1,3,3,1,1,5,1995,1,,,,,,,,,1,,,1,,,,,,,,,,FL_8,15|1|6|40|25|18|35|30|3|41|11|7|4|24|23|9|29|13|32|31|26|2|27|5|19|38|28|39|12|37|42|22|21|16|14|34|20|10|36|8|17
R_2ZNTukzXa6dTDaB,1/9/16,5:03:39 PM,5:11:10 PM,1,466622461,robot,beetle,robot_beetle,1,1,1,1,1,7,7,6,2,7,7,1,5,6,1,1,1,1,1,1,1,4,4,1,1,1,3,1,1,4,1,1,1,1,1,1,1,3,1,1,5,2,1,4,1,5,7,7,7,7,7,2,2,1,2,1,7,7,7,6,4,1,2,3,1,1,2,2,1,2,5,3,2,4,1,1,2,1,2,3,1,5,1982,2,,,,,,,,,1,,,,,,,,,,1,,,FL_10,37|25|20|23|34|11|3|40|30|9|14|36|38|10|24|39|22|8|32|16|26|7|4|2|27|41|13|18|17|19|6|5|35|29|28|15|1|21|12|31|42
R_2Qs28DeY5zOrhpI,1/9/16,5:06:38 PM,5:11:15 PM,1,241256627,robot,beetle,robot_beetle,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,2,1,2,4,7,7,6,1,1,2,1,2,1,7,4,7,2,4,1,1,3,1,1,4,4,1,2,3,6,4,4,1,1,2,1,1,4,1,5,1962,2,,,,,,,,,1,,,,,,,,,,1,,no,FL_10,32|35|18|37|14|8|15|42|27|10|38|5|28|1|7|41|16|24|12|29|22|34|2|3|9|25|4|6|23|13|19|31|21|36|26|40|17|30|39|20|11
R_268x6WebzHlV8KI,1/9/16,4:59:42 PM,5:11:16 PM,1,250100743,robot,beetle,robot_beetle,1,1,1,1,3,7,7,5,4,5,7,1,5,6,2,1,1,1,1,1,1,7,6,1,1,1,4,6,5,7,3,3,1,1,3,2,2,1,1,1,5,5,2,5,2,4,5,5,4,5,3,2,3,2,4,5,7,7,7,4,4,2,2,7,2,1,6,6,2,4,6,6,4,4,2,4,4,5,2,5,2,5,1993,1,,,,,,,,,1,,,,,,,,,,1,,,FL_10,26|35|9|42|3|8|21|27|7|20|11|31|10|30|16|17|2|23|22|24|36|38|32|4|28|37|18|39|15|41|12|25|34|5|6|14|13|1|19|29|40
R_2pSmQ5bxHBuEfqo,1/9/16,5:05:53 PM,5:11:20 PM,1,146581275,beetle,robot,beetle_robot,6,4,7,7,7,7,7,6,4,6,1,4,4,5,1,7,7,7,4,4,7,5,4,1,4,4,4,1,4,4,7,4,3,4,4,4,4,4,6,4,5,1,1,1,1,1,7,7,6,5,1,7,1,1,7,1,1,1,1,1,1,1,7,6,1,1,1,6,1,1,7,1,1,1,1,1,1,1,1,1,1,5,1980,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,9|40|3|22|15|28|17|21|5|26|13|7|10|31|16|4|24|23|27|1|38|14|39|30|19|41|35|36|18|32|42|20|8|6|29|11|37|34|12|25|2
R_2R8O54VrYYOcLqN,1/9/16,4:59:52 PM,5:11:21 PM,1,755707633,beetle,robot,beetle_robot,1,1,7,1,2,4,6,1,1,1,1,3,1,2,1,6,4,4,1,5,1,1,1,1,1,6,4,4,6,2,2,6,3,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,7,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1954,2,1,,,,,,,,,,,,,,,,,,,1,,FL_8,29|4|19|26|36|32|34|27|11|41|28|3|17|22|24|18|12|25|16|6|8|14|31|2|35|10|21|38|42|40|9|23|20|37|5|13|1|7|15|30|39
R_3R6JZsWcRFuBfSF,1/9/16,5:07:01 PM,5:11:31 PM,1,963095777,robot,beetle,robot_beetle,1,1,1,1,1,6,2,5,2,5,7,1,1,5,1,1,1,1,1,1,1,5,5,1,1,1,5,1,1,5,1,1,1,1,1,1,2,1,1,1,5,5,1,7,1,1,5,7,7,4,7,1,5,1,6,1,7,7,7,1,2,1,1,5,1,1,7,7,1,5,7,7,5,5,1,5,1,1,5,5,1,5,1985,2,,,,,,,,,1,,,,,,,,,,1,,Thank you,FL_10,26|24|36|11|35|40|17|10|27|30|1|8|15|42|9|32|16|31|39|7|2|19|38|29|14|20|41|22|34|3|12|5|28|37|4|25|21|6|23|18|13
R_tWXBIWcbQrDfdx7,1/9/16,4:59:50 PM,5:11:43 PM,1,173555080,beetle,robot,beetle_robot,6,6,7,6,7,7,7,7,7,7,4,7,5,7,3,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,6,7,3,5,6,4,7,7,4,5,4,4,4,4,4,7,7,7,7,7,7,7,7,7,4,3,3,4,3,4,4,7,7,4,4,7,7,7,7,7,7,6,4,4,7,4,4,7,4,4,5,1973,2,,,,,,,,,1,,,,,,,,,,1,,,FL_8,18|8|2|29|25|37|22|11|13|41|5|20|28|31|1|26|34|7|38|23|15|16|9|27|3|4|30|36|19|6|24|17|14|35|32|21|12|39|42|10|40
R_1nMTyCInM9sHpbH,1/9/16,5:07:31 PM,5:11:47 PM,1,246105217,robot,beetle,robot_beetle,1,1,1,1,1,7,3,4,2,4,7,1,1,5,1,1,1,1,1,1,1,4,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,5,7,1,7,2,5,7,7,7,4,4,2,4,5,4,1,7,7,7,4,7,7,4,5,1,1,7,7,6,4,7,7,7,7,1,3,4,4,5,7,4,5,1982,2,,,,,1,,,,,,,1,,,,,,,,,,FL_10,30|13|23|15|11|17|22|32|34|1|19|3|41|26|38|8|6|20|27|12|14|39|31|21|18|36|4|35|40|9|29|24|25|2|37|5|28|16|10|42|7
R_3JKSoOLCplHOtgD,1/9/16,5:01:24 PM,5:12:04 PM,1,971421887,robot,beetle,robot_beetle,1,1,1,1,1,5,4,5,4,6,7,4,5,5,3,1,2,1,1,1,1,4,2,1,1,1,5,1,4,5,4,5,4,1,1,1,1,4,1,1,5,3,1,3,1,1,6,5,6,7,5,1,3,1,5,1,7,6,3,1,6,1,4,5,1,1,3,5,1,6,6,2,3,6,1,1,1,1,1,3,1,5,1989,2,,,,,,,,,1,,,,,,,,,,1,,,FL_10,36|32|9|25|7|16|30|35|2|27|21|10|5|4|14|17|28|24|39|34|15|8|19|20|38|13|37|31|3|42|22|29|11|41|6|40|12|23|26|18|1
R_3qdFw7dPkD8FoB4,1/9/16,5:06:53 PM,5:12:11 PM,1,398610718,beetle,robot,beetle_robot,5,5,7,7,6,6,6,7,7,6,1,5,3,6,3,7,7,7,6,6,5,6,7,5,5,1,7,5,7,7,7,3,6,2,6,5,2,5,7,5,5,1,1,1,1,1,7,7,5,2,2,7,1,5,7,2,1,1,1,1,1,1,3,6,1,1,6,6,1,5,5,1,1,1,1,3,1,2,3,1,1,5,1986,1,,,,,,,,,1,,,,,,,,,,1,,What about a robot beetle?,FL_8,13|22|25|4|10|26|17|18|12|31|7|2|21|29|6|5|20|35|27|8|37|9|36|19|34|38|28|42|14|3|23|40|41|15|11|32|1|30|16|39|24
R_WvxVxwyHhSffGxP,1/9/16,4:59:45 PM,5:12:15 PM,1,930755186,robot,beetle,robot_beetle,2,6,4,4,4,5,4,4,3,5,3,5,3,5,3,6,4,4,5,2,5,5,4,5,3,5,4,5,5,5,4,4,3,4,3,4,3,2,2,5,5,3,5,4,3,5,4,1,4,3,2,2,2,4,5,5,2,5,2,4,5,3,3,5,3,4,2,5,3,4,2,2,6,3,5,3,5,4,3,6,4,5,1987,1,,,,,,,,,1,,,1,,,,,,,,,,FL_10,15|23|40|1|8|27|3|20|35|6|14|7|28|4|42|37|5|38|24|36|10|34|19|11|2|39|13|32|26|12|9|22|18|16|30|29|25|21|41|17|31
R_0uBLM9H9GpZSwV3,1/9/16,5:03:31 PM,5:12:21 PM,1,381029701,robot,beetle,robot_beetle,1,1,1,1,1,7,7,7,6,6,7,4,5,6,1,1,1,1,1,6,1,7,6,1,1,1,6,1,1,6,1,1,1,1,1,1,1,4,1,1,5,3,2,7,3,6,7,7,7,5,6,1,4,3,2,2,7,7,5,5,6,1,2,6,1,1,4,6,1,6,6,5,1,3,1,1,2,1,3,3,1,5,1987,1,,,,,,,,,1,,,1,,,,,,,,,"nope, not sure what your purpose is.",FL_10,10|16|29|17|35|13|26|21|32|25|4|23|18|7|5|31|14|36|39|30|15|22|37|2|38|24|42|19|9|40|8|34|27|12|28|20|6|41|1|3|11
R_1imPpMiUc5UDiL1,1/9/16,5:08:42 PM,5:12:26 PM,1,564310940,robot,beetle,robot_beetle,1,1,1,1,1,7,4,7,7,6,7,1,3,7,1,1,1,1,1,1,1,4,7,1,1,1,7,3,2,4,1,1,1,1,2,1,6,1,1,1,5,2,2,6,7,3,7,7,7,7,6,1,3,2,7,2,7,7,5,7,4,5,3,7,2,3,2,5,4,5,6,7,2,7,2,2,2,2,5,7,4,5,1982,1,,,,,,,,,1,,,1,,,,,,,,,everything went well,FL_10,39|21|31|28|22|41|38|34|19|11|25|27|35|26|7|17|29|13|30|40|20|15|8|12|6|4|16|14|2|42|32|9|36|10|37|18|23|1|5|3|24
R_12r0BoNcicnVsFs,1/9/16,5:05:50 PM,5:12:44 PM,1,418193678,robot,beetle,robot_beetle,1,1,1,1,1,5,4,1,3,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,6,7,6,7,6,1,1,1,3,1,7,4,4,1,1,1,2,5,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,1,1,5,1962,1,,,,,,,,,1,,,1,,,,,,,,,thank you,FL_10,3|40|14|22|41|38|19|21|27|17|15|23|20|12|42|13|31|5|11|16|26|10|6|35|4|24|9|28|39|32|7|29|34|2|8|18|25|30|1|37|36
R_0cDo0pEQOvIpFS1,1/9/16,5:08:55 PM,5:12:52 PM,1,396927674,beetle,robot,beetle_robot,1,1,4,1,1,7,6,6,7,6,2,1,1,6,1,5,5,1,1,4,1,1,7,1,1,2,6,1,1,5,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,5,4,1,4,6,2,1,5,1,1,1,1,1,2,1,6,6,1,1,1,4,1,2,3,1,3,1,1,1,1,4,4,1,1,5,1986,1,,,,,,,,,1,,,,,,,,,,1,,,FL_8,39|20|12|36|8|7|15|13|31|21|35|9|11|2|42|10|14|30|26|3|41|38|37|18|5|4|25|28|34|6|19|40|29|17|1|16|22|27|23|32|24
R_2c61uGnjFOrNqm8,1/9/16,5:03:28 PM,5:12:52 PM,1,270119385,beetle,robot,beetle_robot,1,1,7,3,3,3,7,4,6,6,1,1,1,5,1,7,6,5,4,6,1,1,5,1,1,2,6,3,3,6,5,2,4,1,1,2,4,6,7,1,5,1,1,1,1,1,6,5,7,7,6,7,1,5,4,1,1,1,1,1,1,1,7,7,1,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,5,1989,2,,,,,,,,,1,,,,,,,,,,1,,"I enjoyed the survey, thank you!",FL_8,30|14|11|39|38|17|15|18|29|34|40|2|31|25|32|1|8|37|16|9|13|21|23|5|26|28|22|42|27|3|36|41|35|6|7|20|12|10|4|24|19
R_2pLE1EEGPDKzyld,1/9/16,5:07:44 PM,5:12:56 PM,1,273629116,beetle,robot,beetle_robot,1,1,1,1,7,7,7,7,7,7,1,7,7,7,1,7,1,7,1,7,7,7,7,1,1,7,7,1,7,7,7,1,7,1,7,1,1,7,1,1,5,1,1,1,1,5,7,7,7,7,7,7,1,7,7,1,1,1,1,1,1,1,7,7,1,1,1,7,1,7,7,7,1,1,1,7,1,7,7,1,7,5,1948,2,,,,,,,,,1,,,1,,,,,,,,,no,FL_8,9|2|35|5|12|37|3|24|39|38|41|4|30|19|14|36|32|1|40|15|25|22|17|7|21|31|23|34|42|27|8|18|20|6|13|28|16|10|29|26|11
R_1mh1Wyu4gWEJk1L,1/9/16,4:59:40 PM,5:13:00 PM,1,104068209,robot,beetle,robot_beetle,1,1,1,1,1,3,6,3,1,4,7,1,7,7,1,1,1,1,1,1,1,6,4,1,1,1,5,4,2,4,2,4,2,1,1,1,1,4,1,1,5,3,1,3,5,4,5,6,3,1,4,1,3,1,3,1,3,3,3,1,3,1,3,2,1,1,7,5,4,4,4,2,4,2,1,1,1,1,1,4,1,5,1985,1,,,,1,,,,,,,,,,,,,,,,1,,FL_10,28|11|25|7|4|27|5|12|1|2|10|26|15|32|36|35|38|37|40|39|34|29|18|3|22|14|13|19|8|24|6|16|20|17|41|9|42|30|21|31|23
R_9tu70L3rJnp1x9T,1/9/16,5:08:09 PM,5:13:01 PM,1,914648263,beetle,robot,beetle_robot,6,4,5,4,5,7,7,7,7,6,7,7,7,5,4,7,7,7,4,7,4,5,6,2,2,7,7,4,7,7,7,4,6,2,2,5,5,6,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1975,1,,,,,,,,,1,,,1,,,,,,,,,,FL_8,29|8|42|15|24|20|9|31|39|21|17|4|2|40|10|34|19|22|13|1|5|14|37|38|3|11|26|23|35|25|18|16|27|6|7|28|36|12|41|32|30
R_3CI2vAXd2hjQJVn,1/9/16,5:09:14 PM,5:13:15 PM,1,724476167,beetle,robot,beetle_robot,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,7,7,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,7,7,7,7,7,1,1,7,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,1974,1,,,,,,,,,1,,,,,,,,,,1,,,FL_8,37|11|38|17|21|10|25|6|24|31|30|3|40|26|16|1|7|9|19|39|20|14|41|35|15|42|2|32|27|12|22|23|5|36|28|18|8|13|4|29|34
R_1oe8Ndu98BFYEHk,1/9/16,5:08:42 PM,5:13:32 PM,1,565306959,beetle,robot,beetle_robot,2,1,1,1,1,7,7,6,5,1,1,2,4,1,1,4,1,6,1,7,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,5,3,1,1,1,1,7,7,5,7,5,5,5,5,7,1,1,1,1,1,7,1,7,7,4,1,2,7,1,7,1,1,4,1,1,3,1,5,1,1,1,5,1993,2,,,,1,,,,,,,,1,,,,,,,,,,FL_8,8|41|20|24|19|6|13|12|1|36|25|35|22|34|32|17|31|15|5|42|3|7|23|18|30|14|11|40|29|38|2|21|4|9|28|37|27|10|16|39|26
R_3I0lJncUCfJ3M0z,1/9/16,5:09:43 PM,5:13:36 PM,1,709924165,beetle,robot,beetle_robot,1,1,7,1,7,7,6,7,7,7,1,4,1,2,1,7,7,7,1,7,1,5,4,1,1,7,6,1,1,1,7,7,1,1,1,1,1,1,3,1,5,1,1,1,1,1,4,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,7,1,1,1,1,1,1,2,1,1,1,5,1988,1,,,,,,,,,1,,,,,,,,,,1,,Simple survey and experienced no issues!,FL_8,26|40|31|22|25|14|11|9|24|3|23|21|38|10|29|39|18|5|13|17|15|30|34|42|8|6|16|36|12|20|1|28|35|2|19|27|37|32|4|41|7
R_2Yxn2oXyvRuSH7x,1/9/16,5:07:23 PM,5:13:38 PM,1,673146133,beetle,robot,beetle_robot,6,4,7,5,6,7,7,7,7,5,1,6,6,5,1,7,7,6,5,7,4,6,7,6,3,7,7,5,7,6,6,5,6,3,5,6,4,6,5,3,5,1,1,1,1,1,4,4,4,4,4,7,1,4,4,1,1,1,1,1,1,1,4,5,1,1,1,7,1,1,4,1,1,1,1,1,1,4,1,1,1,5,1986,1,1,,,,,,,,,,,,,,,,,,1,,,FL_8,10|11|16|17|39|21|30|28|12|26|34|18|8|4|22|27|37|9|29|6|24|32|13|23|1|36|5|38|35|20|25|7|3|2|19|31|40|14|15|42|41
R_30qawVB7TLidRgk,1/9/16,5:07:44 PM,5:13:46 PM,1,757273852,beetle,robot,beetle_robot,5,4,6,3,5,7,7,5,4,5,1,5,3,4,3,7,7,7,4,7,4,4,6,2,3,6,6,4,5,4,4,4,3,2,4,4,3,4,5,4,5,2,1,2,1,1,4,5,5,5,6,7,4,5,7,2,1,1,1,1,2,2,6,6,1,1,2,6,5,4,6,2,3,2,1,3,1,2,5,3,2,5,1977,2,,,,,1,,1,,1,,,1,,,,,,,,,,FL_8,28|3|40|6|16|41|7|14|36|19|5|25|22|23|21|26|11|2|37|13|32|35|20|10|18|8|12|24|4|29|1|30|27|42|9|15|34|39|31|38|17
R_ZeOmuoaZ4nyEMJH,1/9/16,5:06:14 PM,5:13:53 PM,1,924189708,robot,beetle,robot_beetle,1,1,1,1,1,1,1,2,2,1,6,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,6,2,4,7,7,6,6,5,1,6,3,3,1,7,6,6,2,5,3,2,6,1,2,5,5,2,5,4,6,4,5,1,3,2,1,5,3,2,5,1951,2,,,,,,,,,1,,,1,,,,,,,,,,FL_10,7|40|29|10|3|28|19|38|5|26|24|2|1|39|16|4|27|8|6|21|30|12|42|23|14|41|9|36|22|32|13|31|37|17|11|15|25|18|34|35|20
